VideoID,Title,CategoryID,Description,Tags,CategoryCheck,TagsCheck,DescriptionCheck,Is_Music,Is_Music_Manual
3ww0KpBra44,Blue,10,"['provided', 'youtube', 'believe', 'sas', 'blue', '·', 'aaron', 'taylor', '·', 'aaron', 'taylor', '·', 'aaron', 'taylor', 'still', 'life', '-', 'ep', '℗', 'edenic', 'records', 'released', 'on:', '2016-01-25', 'auto-generated', 'youtube.']","['Aaron Taylor', 'Still Life - EP', 'Blue']",1,0,1,Y,
psuKyBsH1oo,All of Me,10,"['provided', 'youtube', 'columbia', '·', 'john', 'legend', 'darkness', 'light', '℗', '2013', 'getting', 'dreams', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2018-02-09', 'composer,', 'lyricist:', 'john', 'stephens', 'composer,', 'lyricist:', 'toby', 'gad', 'keyboards,', 'other,', 'executive', 'producer,', 'mixing', 'engineer,', 'producer,', 'recording', 'engineer:', 'dave', 'tozer', 'keyboards,', 'other:', 'mark', 'williams', 'recording', 'engineer:', 'jason', 'agel', 'assistant', 'engineer:', 'kenta', 'yonesaka', 'assistant', 'engineer:', 'dave', 'rowland', 'assistant', 'producer:', 'phil', 'joly', 'mastering', 'engineer:', 'dave', 'kutch', 'executive', 'producer:', 'kanye', 'west', 'co-executive', 'producer:', 'eddie', 'blackmon', 'auto-generated', 'youtube.']","['John Legend', 'ジョンレジェンド', '約翰傳奇', 'DARKNESS AND LIGHT', 'All of Me']",1,0,1,Y,
A93OQy81TYs,I Love You More You'll Ever Know,10,"['provided', 'youtube', 'orchard', 'enterprises', 'love', 'ever', 'know', '·', 'oli', 'brown', '℗', '2012', 'ruf', 'records', 'gmbh', 'released', 'on:', '2012-04-16', 'music', 'publisher:', 'unichappell', 'music', 'inc.', 'auto-generated', 'youtube.']","['Oli Brown', 'Here I Am', ""I Love You More You'll Ever Know""]",1,0,1,Y,
Uv2g84Tdpb0,Daughters,10,"['provided', 'youtube', 'aware/columbia', 'daughters', '·', 'john', 'mayer', 'heavier', 'things', '℗', '2003', 'aware', 'records', 'llc', 'released', 'on:', '2003-09-09', 'percussion:', 'lenny', 'castro', 'piano:', 'jamie', 'muhoberac', 'mixing', 'engineer,', 'producer,', 'recording', 'engineer:', 'jack', 'joseph', 'puig', 'arranger:', 'ron', 'fair', 'unknown:', 'lars', 'fox', 'mastering', 'engineer:', 'bob', 'ludwig', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Heavier Things', 'Daughters']",1,0,1,Y,
JXt4MrXL14A,All I Want Is to Be With You,10,"['provided', 'youtube', 'columbia', 'want', '·', 'john', 'mayer', 'sob', 'rock', '℗', '2021', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2021-07-16', 'drums,', 'percussion:', 'aaron', 'sterling', 'bass:', 'sean', 'hurley', 'keyboards:', 'jeff', 'babko', 'producer:', 'unknown:', 'curt', 'schneider', 'assistant', 'engineer:', 'chenao', 'wang', 'unknown:', 'martin', 'pradler', 'mixing', 'engineer:', 'mark', ""'spike'"", 'stent', 'assistant', 'engineer:', 'matt', 'wolach', 'mastering', 'engineer:', 'randy', 'merrill', 'assistant', 'engineer:', 'ryan', 'del', 'vecchio', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Sob Rock', 'All I Want Is to Be With You']",1,0,1,Y,
YszPYTGKTDg,You Are the Best Thing,10,"['provided', 'youtube', 'rca', 'records', 'label', 'best', 'thing', '·', 'ray', 'lamontagne', 'gossip', 'grain', '℗', '2008', 'stone', 'dwarf', 'music,', 'llc,', 'license', 'rca', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2008-10-13', 'bass', 'guitar,', 'drums,', 'electric', 'guitar,', 'mixing', 'engineer,', 'producer:', 'ethan', 'johns', 'trumpet:', 'jonathan', 'scott', 'tenor', 'saxophone:', 'peter', 'long', 'trombone:', 'winston', 'rollins', 'background', 'vocal:', 'melanie', 'marshall', 'background', 'vocal:', 'louise', 'marshall', 'violin:', 'lucy', 'wilkins', 'violin:', 'sally', 'herbert', 'violin:', 'howard', 'gott', 'violin:', 'jules', 'singleton', 'viola:', 'sophie', 'sirota', 'viola:', 'charlie', 'cross', 'recording', 'engineer:', 'dominic', 'monks', 'auto-generated', 'youtube.']","['Ray LaMontagne', '雷拉蒙太奇', 'Gossip In The Grain', 'You Are the Best Thing']",1,0,1,Y,
4ZiEmUjeEoA,Seen It All Before,10,"['provided', 'youtube', 'universal', 'music', 'group', 'seen', '·', 'amos', 'lee', 'amos', 'lee', '℗', '2005', 'blue', 'note', 'records', 'released', 'on:', '2005-01-01', 'associated', 'performer,', 'vocals:', 'amos', 'lee', 'associated', 'performer,', 'hammond', 'b3:', 'devin', 'greenwood', 'producer,', 'associated', 'performer,', 'bass', '(vocal):', 'lee', 'alexander', 'associated', 'performer,', 'guitar:', 'adam', 'levy', 'associated', 'performer,', 'drums:', 'james', 'gadson', 'composer:', 'amos', 'lee', 'auto-generated', 'youtube.']","['Amos Lee', 'エイモスリー', 'エイモス・リー', 'Seen It All Before', 'シーン・イット・オール・ビフォー']",1,0,1,Y,
m3KTlbXbfUM,Last Train Home,10,"['provided', 'youtube', 'columbia', 'last', 'train', 'home', '·', 'john', 'mayer', 'last', 'train', 'home', '℗', '2021', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2021-06-04', 'drums:', 'aaron', 'sterling', 'percussion:', 'lenny', 'castro', 'bass:', 'sean', 'hurley', 'keyboards:', 'greg', 'phillinganes', 'vocal:', 'maren', 'morris', 'producer:', 'unknown:', 'curt', 'schneider', 'assistant', 'engineer:', 'chenao', 'wang', 'unknown:', 'martin', 'pradler', 'mixing', 'engineer:', 'mark', ""'spike'"", 'stent', 'assistant', 'engineer:', 'matt', 'wolach', 'mastering', 'engineer:', 'randy', 'merrill', 'assistant', 'engineer:', 'ryan', 'del', 'vecchio', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Last Train Home']",1,0,1,Y,
ayh4waI7Op8,MGK Admits He Can't Respond To EMINEM's Killshot,10,"['conor', 'mcgregor', 'machine', 'gun', 'kelly', 'vmas,', 'eminem', 'killshot', '&', 'eminem', 'music', 'murdered', 'by/kamikaze', 'disses', 'mgk', ""admit's"", 'eminem', 'killed', 'rap', 'career', 'interview', 'hot', '97’s', '“the', 'breakfast', 'club”', 'thursday', 'morning,', 'rapper,', '28,', 'announced', 'would', 'responding', 'eminem’s', 'diss', 'track', '“killshot.”', 'mgk', 'booed', 'stage?', 'mgk', 'responds', ""eminem's"", 'killshot.', 'eminem’s', 'beef', 'mgk', 'ends', 'release', 'mgk', 'diss', 'track,', '“k*llshot.”', 'earlier', 'month,', 'getting', 'dissed', 'eminem’s', 'kamikaze,', 'mgk', 'released', '“rap', 'd3vil,”', 'found', 'cleveland', 'rapper', 'claiming', 'em', 'tried', 'blackball', 'music', 'industry', 'tweeted', 'daughter,', 'hailie,', '“hot', 'f.”', '2012.', '“killshot,”', 'em', 'takes', 'kelly', 'task', 'variety', 'things', 'including', 'sporting', 'man', 'bun', 'choice', 'breakfast', 'food.', 'know,', 'em', 'took', 'aim', 'mgk', 'kamikaze', 'track', '“not', 'alike,”', 'rapping:', '“i’m', 'talkin’', 'you,', 'already', 'know', 'f.', 'are,', 'kelly/i', 'don’t', 'use', 'sublims', 'sure', 'f.', 'don’t', 'sneak-diss/but', 'keep', 'commenting', 'daughter', 'hailie.”', 'response', 'mgk’s', '2012', 'tweet', 'called', 'eminem’s', 'daughter,', 'hallie,', '“hot', 'f.”', 'mgk,', 'previously', 'accused', 'em', 'trying', 'blackball', 'him,', 'responded', 'record', 'diss', 'track,', '“rap', 'd3vil.”', 'eminem', 'told', 'sway', 'wasn’t', 'pleased', 'mgk’s', 'comments', 'child;', 'however,', 'wasn’t', 'real', 'reason', 'dissed', 'him.', '“you', 'know', 'go', 'f.ing', 'wormhole', 'youtube', 'whatever,', 'right?', 'see,', '‘mgks', 'talks', 'eminem’s', 'daughter’', 'whatever,', 'right?', 'i’m', 'like,', '‘what', 'f.?’', 'click', 'it,”', 'explained.', '“then', 'starts', 'press', 'run,', 'basically,', 'hailie.', 'i’m', 'like,', '‘what', 'f.?', 'yo,', 'man', 'better', 'chill,', 'right?’', 'so,', 'that’s', 'dissed', 'him.', 'reason', 'dissed', 'actually', 'lot', 'petty', 'that.', '""the', 'reason', 'dissed', 'got', 'on—first', 'said,', ""'i'm"", 'greatest', 'rapper', 'alive', 'since', 'favorite', 'rapper', 'banned', 'shade', ""45,'"", 'whatever', 'said,', 'right?', 'like', ""i'm"", 'trying', 'hinder', 'career.', 'give', 'f.', 'career.', 'think', 'actually', ""f.'"", 'think', 'you?', 'know', 'many', ""f.'"", 'rappers', 'better', 'you?', 'even', ""f.'"", 'conversation.""', 'em', 'referred', ""mgk's"", 'verse', 'tech', ""n9ne's"", '""no', 'reason', '(the', 'mosh', 'pit', 'song),""', 'believed', 'include', 'reference', ""eminem's"", '""rap', 'g0d""', 'cut:', '""i', 'pop', 'cherries', 'popstars,', 'popsicles', 'hard/popped', 'top', 'charts', 'cop', 'car/to', 'remind', ""y'all"", 'rap', 'g0d/and', 'care', 'got', 'bars.""', '""now', 'i’m', ""f.'"", 'weird', 'thing,', 'i’m', 'like,', ""'i"", 'gotta', 'answer', 'motherf.\'""', 'said.', '""and', 'every', 'time', 'that,', 'makes', 'person—as', ""'irrelevant'"", 'people', 'say', 'hip-hop—i', 'make', 'bigger', 'getting', 'thing,', ""i'm"", 'like', ""'i"", 'want', 'destroy', 'him.', 'also', 'want', 'make', ""bigger.'"", 'know', ""i'm"", 'saying?', ""'because"", 'f.', ""enemy'"", '[...]', ""i'll"", 'leave', 'that.', ""i'm"", 'sure', 'exactly', ""i'm"", 'going', 'point', 'right', 'now.""', 'eminem', 'said', 'heard', '""rap', 'd3vil,""', 'admitted', 'track', '""bad', ""him—he's"", 'got', 'good', 'lines', 'it.""', 'em', 'also', 'shot', 'rumors', 'reached', 'diddy', 'attempt', 'get', 'mgk', 'apologize.', 'mgk', 'made', 'claim', '""rap', 'd3vil.""', '""i\'ve', 'never', 'made', ""f.'"", 'call', 'diddy.', ""f.'"", 'kidding', 'me?""', 'explained.', '""[...]', 'even', 'feel', 'like', 'diss', 'me.', 'felt,', 'like,', 'pitiful.""', '#hiphopuniverse', '#eminem', '#kamikaze', '#hiphopbeefanalysis', 'hip-hop', 'beefs', 'playlist:', 'https://www.youtube.com/playlist?list=plnxrdtjgebxzmdbf-nqwbs-gyzf8x2oix', '___________________________', 'official', 'hip-hop', 'universe', 'merchandise:', 'https://www.etsy.com/shop/hiphopuniverse', 'outro', '(prod.', 'phat', 'crispy):', 'https://www.youtube.com/watch?v=s7wqyis30kw', 'support', 'us', 'patreon:', 'https://www.patreon.com/hiphopuniverse', '___________________________', 'facebook:', 'https://www.facebook.com/hiphopuniverseyoutube/', 'twitter:', 'https://twitter.com/hiphopuniverse3', 'instagram:', 'https://www.instagram.com/hiphopuniverse_official']","['eminem responds to mgk', 'eminem mgk interview', 'eminem mgk', 'eminem mgk diss', 'eminem kamikaze', 'mgk cant respond to eminem', 'mgk killshot', 'mgk reacts to killshot', 'eminem killshot', 'mgk interview eminem', 'mgk eminem', 'mgk diss', 'rap', 'hip hop', 'hip hop universe', 'eminem', 'eminem diss mgk', 'mgk eminem diss', 'eminem diss', 'eminem lord jamar', 'eminem new album', 'eminem disses mumble rap', 'all the disses', 'every diss', 'mgk conor mcgregor', 'conor mcgregor mgk', 'mgk vmas', 'conor mcgregor vmas', 'conor']",1,0,1,Y,
BTFHyRkmXbs,Poets of the Fall - Children of the Sun (Official Video w/ Lyrics),10,"['album', '""clearview""', '(2016).', '►', 'enable', 'subtitles/cc', 'lyrics.', '►', 'full', 'album', 'available', 'here:', 'http://smarturl.it/clearviewyoutube.', '►', 'subscribe:', 'http://smarturl.it/potf.youtubesub', '●', 'official', 'store:', 'http://smarturl.it/potf.officialstore', '●', 'spotify:', 'http://smarturl.it/potf.spotify', '●', 'itunes:', 'http://smarturl.it/potf.itunes', '●', 'amazon:', 'http://smarturl.it/potf.amazon', '●', 'google', 'play:', 'http://smarturl.it/potf.googleplay', 'credits:', 'directed', '&', 'produced', 'by:', 'saku', 'perintö,', 'http://fb.com/lumifilms.fi', 'dop:', 'aki', 'huttunen', '1', 'ac:', 'aku', 'hämäri', 'grip:', 'patrik', 'tiits', 'editor:', 'juha', 'kärkkäinen', 'colorist/vfx:', 'iikka', 'kinnunen', 'makeup:', 'mari', 'sevonen', 'cast:', 'timo', 'livistö,', 'lars', 'johnson,', 'monika', 'karonen,', 'thuy', 'van', 'thanks', 'sponsor!', 'https://superlenny.com/gb/lennytalks/poets-of-the-fall-exclusive', '℗', '&', '©', 'insomniac', 'oy']","['Poets of the Fall', 'Band', 'Finland', 'Official', 'Rock', 'Insomniac', 'Playground Music', 'Markus Kaarlonen', 'Marko Saaresto', 'Olli Tukiainen', 'Jani Snellman', 'Jaska Makinen', 'Jari Salminen']",1,0,1,Y,
WvYqZAi2R_s,Somebody Like You,10,"['provided', 'youtube', 'universal', 'music', 'group', 'somebody', 'like', '·', 'keith', 'urban', 'golden', 'road', '℗', 'capitol', 'records', 'nashville', 'release;', '℗', '2002', 'capitol', 'records,', 'llc', 'released', 'on:', '2002-01-01', 'producer,', 'associated', 'performer,', 'vocals:', 'keith', 'urban', 'producer,', 'associated', 'performer,', 'guitar:', 'dann', 'huff', 'associated', 'performer,', 'bass', 'guitar:', 'jimmie', 'lee', 'sloas', 'studio', 'personnel,', 'recording', 'engineer,', 'mix', 'engineer:', 'justin', 'niebank', 'associated', 'performer,', 'background', 'vocalist:', 'russell', 'terrell', 'associated', 'performer,', 'percussion,', 'drums:', 'chris', 'mchugh', 'studio', 'personnel,', 'engineer:', 'mark', 'hagen', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'jed', 'hackett', 'associated', 'performer,', 'keyboards:', 'tim', 'akers', 'associated', 'performer,', 'guitar:', 'tom', 'bukovac', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'drew', 'bollman', 'studio', 'personnel,', 'assistant', 'mixer:', 'j.r.', 'rodriguez', 'studio', 'personnel,', 'assistant', 'mixer:', 'rodney', 'dawson', 'studio', 'personnel,', 'assistant', 'mixer:', 'tony', 'green', 'studio', 'personnel,', 'editor:', 'christopher', 'rowe', 'composer', 'lyricist:', 'keith', 'urban', 'composer', 'lyricist:', 'john', 'm.', 'shanks', 'auto-generated', 'youtube.']","['Keith Urban', 'キースアーバン', 'キース・アーバン', 'Golden Road', 'Somebody Like You', 'サムバディ・ライク・ユー']",1,0,1,Y,
st1pd-RMYL0,Remember When,10,"['provided', 'youtube', 'arista', 'nashville', 'remember', '·', 'alan', 'jackson', 'greatest', 'hits', 'volume', 'ii', '℗', '2003', 'sony', 'music', 'entertainment', 'released', 'on:', '2003-10-09', 'steel', 'guitar:', 'lloyd', 'green', 'drums:', 'eddie', 'bayers,', 'jr.', 'electric', 'guitar:', 'brent', 'mason', 'piano:', 'hargus', '""pig""', 'robbins', 'background', 'vocal:', 'john', 'wesley', 'ryles', 'strings:', 'adele', 'armin', 'strings:', 'david', 'hetherington', 'strings:', 'bridget', 'hunt', 'strings:', 'fujiko', 'imajishi', 'strings:', 'audrey', 'king', 'strings:', 'dominique', 'laplante', 'strings:', 'ron', 'mah', 'strings:', 'a.', 'patipatanakoon', 'strings:', 'wendy', 'rose', 'strings:', 'marc-andre', 'savoie', 'strings:', 'mark', 'skazinetsky', 'strings:', 'bozena', 'szubert', 'strings:', 'vera', 'tarnowsky', 'strings:', 'elaine', 'thompson', 'strings:', 'paul', 'widner', 'strings:', 'worthington', 'kirk', 'bass:', 'glenn', 'worf', 'mandolin:', 'stuart', 'duncan', 'acoustic', 'guitar:', 'bruce', 'watkins', 'strings:', 'maurizio', 'baccante', 'strings:', 'michele', 'irion', 'strings:', 'mi', 'hyon', 'kim', 'strings:', 'debbie', 'kirshner', 'violin:', 'roman', 'borys', 'violin:', 'bryan', 'epperson', 'strings:', 'laurel', 'mascarenhas', 'strings:', 'hyung-sun', 'paik', 'strings:', 'rebecca', 'van', 'der', 'post', 'strings:', 'a.', 'campbell', 'acoustic', 'guitar:', 'greenwood', 'hart', 'conductor:', 'matt', 'mccauley', 'producer:', 'keith', 'stegall', 'mixing', 'engineer,', 'recording', 'engineer:', 'john', 'kelton', 'recording', 'engineer:', 'matt', 'rovey', 'recording', 'engineer:', 'gary', 'gray', 'auto-generated', 'youtube.']","['Alan Jackson', '亞倫傑克森', 'Greatest Hits Volume II', 'Remember When']",1,0,1,Y,
l6_w3887Rwo,Tennessee Whiskey,10,"['provided', 'youtube', 'universal', 'music', 'group', 'tennessee', 'whiskey', '·', 'chris', 'stapleton', 'traveller', '℗', '2015', 'mercury', 'records,', 'division', 'umg', 'recordings,', 'inc.', 'released', 'on:', '2015-05-04', 'producer,', 'associated', 'performer,', 'acoustic', 'guitar,', 'percussion:', 'dave', 'cobb', 'producer,', 'associated', 'performer,', 'vocals,', 'electric', 'guitar,', 'acoustic', 'guitar,', 'mandolin:', 'chris', 'stapleton', 'studio', 'personnel,', 'engineer,', 'mixer:', 'vance', 'powell', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'sorrel', 'brigman', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'steve', 'blackmon', 'studio', 'personnel,', 'asst.', 'recording', 'engineer,', 'assistant', 'mixer:', 'eddie', 'spear', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'drew', 'long', 'associated', 'performer,', 'drums,', 'percussion:', 'derek', 'mixon', 'associated', 'performer,', 'bass', '(vocal):', 'j.t.', 'cure', 'associated', 'performer,', 'harmonica:', 'mickey', 'raphael', 'associated', 'performer,', 'pedal', 'steel:', 'robby', 'turner', 'associated', 'performer,', 'piano:', 'mike', 'webb', 'associated', 'performer,', 'background', 'vocalist:', 'morgane', 'stapleton', 'composer', 'lyricist:', 'dean', 'dillon', 'composer', 'lyricist:', 'linda', 'hargrove', 'auto-generated', 'youtube.']","['Chris Stapleton', 'クリスステイプルトン', 'クリス・ステイプルトン', 'Traveller', 'Tennessee Whiskey', 'Ｔｅｎｎｅｓｓｅｅ', 'Ｗｈｉｓｋｅｙ']",1,0,1,Y,
ZpFfh6xSbx4,Love on the Weekend,10,"['provided', 'youtube', 'columbia', 'love', 'weekend', '·', 'john', 'mayer', 'search', 'everything', '-', 'wave', 'one', '℗', '2016', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2017-01-20', 'drums,', 'executive', 'producer:', 'steve', 'jordan', 'bass:', 'pino', 'palladino', 'producer,', 'recording', 'engineer:', 'chad', 'franscoviak', 'assistant', 'engineer:', 'chandler', 'harrod', 'assistant', 'engineer:', 'jeff', 'fitzpatrick', 'mixing', 'engineer:', 'manny', 'marroquin', 'mixing', 'engineer:', 'chris', 'galland', 'assistant', 'engineer:', 'jeff', 'jackson', 'assistant', 'engineer:', 'robin', 'florent', 'unknown:', 'martin', 'pradler', 'mastering', 'engineer:', 'greg', 'calbi', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'The Search for Everything - Wave One', 'Love on the Weekend']",1,0,1,Y,
QkzTTvTg2Vk,Making Memories Of Us,10,"['provided', 'youtube', 'universal', 'music', 'group', 'making', 'memories', 'us', '·', 'keith', 'urban', '℗', '2004', 'capitol', 'records', 'nashville', 'released', 'on:', '2004-01-01', 'producer,', 'co-', 'producer:', 'keith', 'urban', 'producer,', 'co-', 'producer:', 'dann', 'huff', 'composer', 'lyricist:', 'rodney', 'crowell', 'auto-generated', 'youtube.']","['Keith Urban', 'キースアーバン', 'キース・アーバン', 'Be Here', 'Making Memories Of Us']",1,0,1,Y,
FAJwjroSWkA,You’ll Think Of Me,10,"['provided', 'youtube', 'universal', 'music', 'group', 'you’ll', 'think', '·', 'keith', 'urban', 'golden', 'road', '℗', '2002', 'capitol', 'records', 'nashville', 'released', 'on:', '2002-01-01', 'producer:', 'dann', 'huff', 'producer:', 'keith', 'urban', 'composer', 'lyricist:', 'darrell', 'brown', 'composer', 'lyricist:', 'dennis', 'matkosky', 'composer', 'lyricist:', 'ty', 'lacy', 'auto-generated', 'youtube.']","['Keith Urban', 'キースアーバン', 'キース・アーバン', 'Golden Road', 'You’ll Think Of Me']",1,0,1,Y,
OL1hokfiWP8,Your Body Is a Wonderland,10,"['provided', 'youtube', 'aware/columbia', 'body', 'wonderland', '·', 'john', 'mayer', 'room', 'squares', '℗', '2001', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2001-08-16', 'organ,', 'percussion,', 'unknown,', 'producer:', 'john', 'alagia', 'drums:', 'nir', 'z', 'congas:', 'chris', 'fischer', 'bass:', 'dave', 'labruyere', 'unknown:', 'jeff', 'juliano', 'mixing', 'engineer:', 'jack', 'joseph', 'puig', 'assistant', 'engineer:', 'greg', 'di', 'gesu', 'mastering', 'engineer:', 'scott', 'hull', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Room For Squares', 'Your Body Is a Wonderland']",1,0,1,Y,
ZvbdYsKuo-I,Starting Over,10,"['provided', 'youtube', 'universal', 'music', 'group', 'starting', '·', 'chris', 'stapleton', 'starting', '℗', 'mercury', 'nashville', 'recording;', '℗', '2020', 'sound', 'records,', 'exclusive', 'license', 'umg', 'recordings,', 'inc.', 'released', 'on:', '2020-11-13', 'producer,', 'associated', 'performer,', 'acoustic', 'guitar,', 'vocals:', 'chris', 'stapleton', 'producer,', 'associated', 'performer,', 'acoustic', 'guitar:', 'dave', 'cobb', 'studio', 'personnel,', 'mixer,', 'engineer:', 'vance', 'powell', 'associated', 'performer,', 'hammond', 'b3:', 'benmont', 'tench', 'associated', 'performer,', 'drums:', 'derek', 'mixon', 'associated', 'performer,', 'bass', 'guitar:', 'j.t.', 'cure', 'associated', 'performer,', 'background', 'vocalist:', 'morgane', 'stapleton', 'studio', 'personnel,', 'engineer,', 'production', 'coordinator:', 'gena', 'johnson', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'phillip', 'smith', 'studio', 'personnel,', 'production', 'coordinator:', 'andrew', 'brightman', 'composer', 'lyricist:', 'chris', 'stapleton', 'composer', 'lyricist:', 'mike', 'henderson', 'auto-generated', 'youtube.']","['Chris Stapleton', 'クリスステイプルトン', 'クリス・ステイプルトン', 'Starting Over']",1,0,1,Y,
mBPsOj9uKJY,Who You Love,10,"['provided', 'youtube', 'columbia', 'love', '·', 'john', 'mayer', '·', 'katy', 'perry', 'paradise', 'valley', '℗', '2013', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2013-08-20', 'associated', 'performer:', 'john', 'mayer', 'feat.', 'katy', 'perry', 'drums,', 'percussion:', 'aaron', 'sterling', 'bass:', 'sean', 'hurley', 'flute,', 'tenor', 'saxophone,', 'performance', 'arranger:', 'larry', 'williams', 'flute,', 'tenor', 'saxophone:', 'dan', 'higgins', 'fluegelhorn:', 'gary', 'grant', 'horn,', 'trombone:', 'bill', 'reichenbach', 'producer:', 'unknown:', 'chad', 'franscoviak', 'assistant', 'engineer:', 'jeff', 'gartenbaum', 'assistant', 'engineer:', 'chris', 'owens', 'assistant', 'engineer:', 'patrick', 'spain', 'unknown:', 'martin', 'pradler', 'misc.', 'prod.:', 'chris', 'gott', 'misc.', 'prod.:', 'rene', 'martinez', 'project', 'coordinator:', 'ken', 'helie', 'executive', 'producer:', 'michael', 'mcdonald', 'mixing', 'engineer:', 'manny', 'marroquin', 'assistant', 'engineer:', 'chris', 'galland', 'assistant', 'engineer:', 'delbert', 'bowers', 'mastering', 'engineer:', 'bob', 'ludwig', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Katy Perry', 'ケイティペリー', 'Paradise Valley', 'Who You Love']",1,0,1,Y,
6-flwf9bLdg,SENTIMENTAL - Los Hermanos | Como tocar no violão,10,"['que', 'vocês', 'não', 'pedem', 'que', 'gente', 'não', 'atende?', 'gustavo', 'vaz', 'trouxe', 'um', 'sucesso', 'nacional', 'da', 'banda', 'los', 'hermanos.', 'sentimental', 'em', 'uma', 'aula', 'completinha', 'pra', 'você', 'curtir', 'e', 'aprender!', 'quer', 'assistir', 'uma', 'aula', 'dessa', 'música', 'com', 'todos', 'os', 'detalhes?', 'entre', 'aqui:', 'https://youtu.be/aolnmrmtbpg', 'acompanhe', 'com', 'cifra', 'site:', 'http://cifraclub.cc/6os', '👕curtiu', 'moletom', 'que', 'gustavo', 'tá', 'usando?', 'ele', 'e', 'muitas', 'outras', 'você', 'encontra', 'na', 'nossa', 'loja:', 'https://cifraclub.cc/cifraclubstore', '🔹', 'seja', 'membro', 'canal:', 'https://cifraclub.cc/apoiarcanal', '🔹', 'aprenda', 'ainda', 'mais', 'sobre', 'violão', 'com', 'nosso', 'curso!', 'conheça', 'cifra', 'club', 'academy:', 'https://cifraclub.cc/cifraclubacademy', 'aprenda', 'com', 'gente:', '00:00', 'apresentação', '00:40', 'introdução', '01:10', 'primeira', 'parte', '01:25', 'primeiro', 'pré-refrão', '01:48', 'primeiro', 'refrão', '02:18', 'segunda', 'parte', '02:33', 'segundo', 'pré-refrão', '02:49', 'segundo', 'refrão', '03:03', 'ponte', '03:37', 'terceira', 'parte', '04:10', 'solo', '04:29', 'final', '04:48', 'encerramento', '______________________________', 'equipamentos:', 'violão', 'eagle', 'aço', 'emd', '660', 'https://cifraclub.cc/emd660', 'cordas', 'nig', 'aço', 'npb-520', 'https://cifraclub.cc/npb520', 'capotraste', ""d'addario"", 'ns', 'artist', 'https://cifraclub.cc/nsartist', 'afinador', ""d'addario"", 'eclipse', 'https://cifraclub.cc/eclipse', 'microfone', 'shure', 'pga27', 'https://cifraclub.cc/pga27', 'microfone', 'shure', 'vp89', 'https://cifraclub.cc/vp89', 'cabos', 'datalink', 'premium', 'revolution', 'https://cifraclub.cc/premiumrevolution', 'moletom', 'gramofone', 'jazz', 'https://cifraclub.cc/moletomjustjazz', '______________________________', 'patrocínio:', 'eagle', 'https://cifraclub.cc/eagle', ""d'addario"", 'https://cifraclub.cc/daddario', 'nig', 'https://cifraclub.cc/nig', 'shure', 'https://cifraclub.cc/shure', 'datalink', 'https://cifraclub.cc/datalink', '______________________________', 'ficha', 'técnica:', 'instrutor:', 'gustavo', 'vaz', 'áudio', '/', 'imagens:', 'pablo', 'santana', 'mixagem:', 'adriano', 'aquino', 'edição:', 'josé', 'augusto', 'c', 'alves', '______________________________', 'nos', 'siga', 'nas', 'redes', 'sociais', 'instagram', 'https://cifraclub.cc/instagram', 'facebook', 'https://cifraclub.cc/facebook', 'twitter', 'https://cifraclub.cc/twitter', 'tik', 'tok', 'https://cifraclub.cc/tiktok', 'pinterest', 'https://cifraclub.cc/pinterest']","['los hermanos', 'sentimental', 'los hermanos sentimental', 'sentimental los hermanos', 'sentimental cifra', 'los hermanos cifra', 'los hermanos cifra club', 'setimental cifraclub', 'como tocar sentimental', 'como tocar sentimental dos los hermanos', 'como tocar violão', 'cifra club', 'cifra club violão', 'quero tocar violão', 'músicas com dedilhado', 'musica nacional', 'rock nacional']",1,0,1,Y,
